time,ecg,hr,rr,marker,norm_time
1747116505342952269,-0.05,,,,0.3635753962
1747116505350655137,-0.053,,,,0.364345683
1747116505358358005,-0.055,,,,0.3651159698
1747116505366060873,-0.072,,,,0.3658862566
1747116505373763741,-0.087,,,,0.3666565434
1747116505381466609,-0.082,,,,0.3674268302
1747116505389169477,-0.079,,,,0.368197117
1747116505396872345,-0.082,,,,0.3689674038
1747116505404575213,-0.084,,,,0.3697376906
1747116505412278081,-0.084,,,,0.3705079774
1747116505419980949,-0.084,,,,0.3712782642
1747116505427683817,-0.082,,,,0.372048551
1747116505435386685,-0.079,,,,0.3728188378
1747116505443089553,-0.074,,,,0.3735891246
1747116505450792421,-0.072,,,,0.3743594114
1747116505458495289,-0.07,,,,0.3751296982
1747116505466198157,-0.074,,,,0.375899985
1747116505473901025,-0.067,,,,0.3766702718
1747116505481603893,0.067,,,,0.3774405586
1747116505489306761,0.449,,,,0.3782108454
1747116505497009629,0.993,,,,0.3789811322
1747116505504712497,1.273,,,,0.379751419
1747116505512415365,0.6930000000000001,,,,0.3805217058
1747116505520118233,-0.29,,,,0.3812919926
1747116505527821101,-0.49,,,,0.3820622794
1747116505535523969,-0.137,,,,0.3828325662
1747116505543226837,-0.13,,,,0.383602853
1747116505550929705,-0.244,,,,0.3843731398
1747116505558632573,-0.159,,,,0.3851434266
1747116505566335441,-0.116,,,,0.3859137134
1747116505574038309,-0.152,,,,0.3866840002
1747116505581741177,-0.125,,,,0.387454287
1747116505589444045,-0.096,,,,0.3882245738
1747116505597146913,-0.099,,,,0.3889948606
1747116505604849781,-0.084,,,,0.3897651474
1747116505612552649,-0.065,,,,0.3905354342
1747116505620255517,-0.06,,,,0.391305721
1747116505627958385,-0.05,,,,0.3920760078
1747116505635661253,-0.031,,,,0.3928462946
1747116505643364170,-0.014,62.0,,,0.3936165863
1747116505651067317,0.0,,,,0.394386901
1747116505658770464,0.024,,,,0.3951572157
1747116505666473611,0.053,,,,0.3959275304
1747116505674176758,0.082,,,,0.3966978451
1747116505681879905,0.118,,,,0.3974681598
1747116505689583052,0.157,,,,0.3982384745
1747116505697286199,0.195,,,,0.3990087892
1747116505704989346,0.236,,,,0.3997791039
1747116505712692493,0.265,,,,0.4005494186
1747116505720395640,0.28,,,,0.4013197333
1747116505728098787,0.273,,,,0.402090048
1747116505735801934,0.253,,,,0.4028603627
